question_id,related_comment_id,jaccard_distance,length_difference,cosine_similarity,bigram_similarity,w2v_cosine_similarity,relevance
Q297,Q297_R17_C5,0.95,30,0.945,1.0,0.295,Bad
Q297,Q297_R17_C6,0.913,3,0.906,1.0,0.305,Bad
Q297,Q297_R17_C7,0.913,3,0.906,1.0,0.305,Bad
Q297,Q297_R17_C8,0.928,577,0.937,1.0,-0.005,Bad
Q297,Q297_R17_C9,0.908,169,0.935,1.0,0.254,Bad
Q297,Q297_R17_C10,0.914,148,0.956,1.0,0.4,Bad
Q297,Q297_R22_C1,0.964,57,0.936,1.0,0.345,Bad
Q297,Q297_R22_C2,0.875,140,0.956,0.988,0.639,Bad
Q297,Q297_R22_C3,0.907,15,0.923,1.0,0.499,Bad
Q297,Q297_R22_C4,0.918,30,0.86,1.0,0.037,Bad
Q297,Q297_R22_C5,0.979,4,0.888,1.0,0.241,Bad
Q297,Q297_R22_C6,0.971,74,0.69,1.0,0.064,Bad
Q297,Q297_R22_C7,0.925,53,0.927,1.0,0.295,Bad
Q297,Q297_R22_C8,0.957,213,0.747,1.0,-0.033,Bad
Q297,Q297_R22_C9,0.9,31,0.96,1.0,0.485,Bad
Q297,Q297_R22_C10,1.0,22,0.855,1.0,0.2,Bad
Q297,Q297_R31_C1,0.914,66,0.923,1.0,0.392,Bad
Q297,Q297_R31_C2,0.865,41,0.931,1.0,0.448,Bad
Q297,Q297_R31_C3,0.914,73,0.876,1.0,0.405,Bad
Q297,Q297_R31_C4,0.873,55,0.946,1.0,0.369,Bad
Q297,Q297_R31_C5,0.909,62,0.908,1.0,0.102,Bad
Q297,Q297_R31_C6,0.898,14,0.936,1.0,0.387,Bad
Q297,Q297_R31_C7,0.944,74,0.923,1.0,0.207,Bad
Q297,Q297_R31_C8,0.935,410,0.935,1.0,0.257,Bad
Q297,Q297_R31_C9,0.941,39,0.921,1.0,0.31,Bad
Q297,Q297_R31_C10,0.938,11,0.937,1.0,0.465,Bad
Q297,Q297_R32_C1,0.867,85,0.87,1.0,0.408,Bad
Q297,Q297_R32_C2,0.949,56,0.94,1.0,0.221,Bad
Q297,Q297_R32_C3,0.953,28,0.913,1.0,0.27,Bad
Q297,Q297_R32_C4,0.895,44,0.91,1.0,0.271,Bad
Q297,Q297_R32_C5,0.899,277,0.92,1.0,0.157,Bad
Q297,Q297_R32_C6,0.957,3,0.931,1.0,0.316,Bad
Q297,Q297_R32_C7,0.974,46,0.86,1.0,0.021,Bad
Q297,Q297_R32_C8,0.978,15,0.894,1.0,0.084,Bad
Q297,Q297_R32_C9,0.941,874,0.944,1.0,0.39,Bad
Q297,Q297_R32_C10,0.973,68,0.854,1.0,0.213,Bad
Q297,Q297_R33_C1,0.975,55,0.821,1.0,0.167,Bad
Q297,Q297_R33_C2,0.949,85,0.935,1.0,0.198,Bad
Q297,Q297_R33_C3,0.978,18,0.889,1.0,0.189,Bad
Q297,Q297_R33_C4,0.902,134,0.937,1.0,0.113,Bad
Q297,Q297_R33_C5,0.974,4,0.554,1.0,0.12,Bad
Q297,Q297_R33_C6,0.897,394,0.938,0.993,0.406,Bad
Q297,Q297_R33_C7,0.942,875,0.945,1.0,0.149,Bad
Q297,Q297_R33_C8,0.914,250,0.934,1.0,0.045,Bad
Q297,Q297_R33_C9,0.931,85,0.924,1.0,0.215,Bad
Q297,Q297_R33_C10,0.922,883,0.957,1.0,0.234,Bad
Q297,Q297_R39_C1,0.885,126,0.952,1.0,0.381,Bad
Q297,Q297_R39_C2,0.956,24,0.938,1.0,0.237,Bad
Q297,Q297_R39_C3,0.902,33,0.914,1.0,0.426,Bad
Q297,Q297_R39_C4,0.894,315,0.951,1.0,0.348,Bad
Q297,Q297_R39_C5,0.912,156,0.943,1.0,0.323,Bad
Q297,Q297_R39_C6,0.894,446,0.95,0.992,0.264,Bad
Q297,Q297_R39_C7,0.903,133,0.96,1.0,0.348,Bad
Q297,Q297_R39_C8,0.956,13,0.914,1.0,0.365,Bad
Q297,Q297_R39_C9,0.904,272,0.95,1.0,0.25,Bad
Q297,Q297_R39_C10,1.0,97,0.621,1.0,0.046,Bad
Q297,Q297_R43_C1,0.966,66,0.912,1.0,-0.009,Bad
Q297,Q297_R43_C2,0.968,96,0.886,1.0,0.139,Bad
Q297,Q297_R43_C3,1.0,93,0.733,1.0,0.002,Bad
Q297,Q297_R43_C4,1.0,93,0.733,1.0,0.002,Bad
Q297,Q297_R43_C5,0.927,57,0.912,1.0,0.182,Bad
Q297,Q297_R43_C6,0.913,7,0.932,1.0,0.357,Bad
Q297,Q297_R43_C7,0.922,396,0.93,1.0,0.108,Bad
Q297,Q297_R43_C8,0.912,63,0.884,1.0,0.34,Bad
Q297,Q297_R43_C9,0.967,101,0.866,1.0,0.188,Bad
Q297,Q297_R43_C10,0.913,7,0.881,1.0,-0.06,Bad
Q297,Q297_R48_C1,0.951,40,0.836,1.0,0.287,Bad
Q297,Q297_R48_C2,0.974,45,0.699,1.0,-0.025,Bad
Q297,Q297_R48_C3,0.966,107,0.803,1.0,0.211,Bad
Q297,Q297_R48_C4,1.0,92,0.733,1.0,0.034,Bad
Q297,Q297_R48_C5,0.932,9,0.882,1.0,0.142,Bad
Q297,Q297_R48_C6,0.946,16,0.804,1.0,0.057,Bad
Q297,Q297_R48_C7,0.917,20,0.894,1.0,0.107,Bad
Q297,Q297_R48_C8,0.974,40,0.652,1.0,-0.039,Bad
Q297,Q297_R48_C9,0.952,29,0.804,1.0,0.143,Bad
Q297,Q297_R48_C10,0.909,82,0.853,1.0,0.047,Bad
Q297,Q297_R56_C1,0.941,243,0.924,1.0,0.191,Bad
Q297,Q297_R56_C2,0.945,771,0.903,1.0,0.022,Bad
Q297,Q297_R56_C3,0.974,67,0.92,1.0,0.343,Bad
Q297,Q297_R56_C4,1.0,48,0.865,1.0,0.161,Bad
Q297,Q297_R56_C5,0.973,73,0.772,1.0,-0.049,Bad
Q297,Q297_R56_C6,0.883,319,0.963,0.991,0.294,Bad
Q297,Q297_R56_C7,0.977,37,0.858,1.0,0.159,Bad
Q297,Q297_R56_C8,0.947,52,0.932,1.0,0.369,Bad
Q297,Q297_R56_C9,0.977,276,0.791,1.0,-0.097,Bad
Q297,Q297_R56_C10,0.907,424,0.948,1.0,0.324,Bad
Q298,Q298_R5_C1,0.921,150,0.878,0.994,0.197,Bad
Q298,Q298_R5_C2,0.911,178,0.879,1.0,0.25,Bad
Q298,Q298_R5_C3,0.92,255,0.88,1.0,0.343,Bad
Q298,Q298_R5_C4,0.904,339,0.867,1.0,0.264,Bad
Q298,Q298_R5_C5,0.946,2,0.899,1.0,-0.023,Bad
Q298,Q298_R5_C6,0.899,221,0.924,0.982,0.145,Bad
Q298,Q298_R5_C7,0.914,30,0.908,0.994,0.155,Bad
Q298,Q298_R5_C8,0.917,135,0.869,0.995,0.264,Bad
Q298,Q298_R5_C9,0.921,183,0.892,0.995,0.083,Bad
Q298,Q298_R5_C10,0.949,142,0.89,1.0,0.061,Bad
Q298,Q298_R7_C1,0.986,392,0.815,1.0,0.212,Good
Q298,Q298_R7_C2,0.962,355,0.841,1.0,0.214,Bad
Q298,Q298_R7_C3,0.987,374,0.721,1.0,0.261,Bad
Q298,Q298_R7_C4,0.917,342,0.856,1.0,0.072,Bad
Q298,Q298_R7_C5,0.984,434,0.655,1.0,0.269,Bad
Q298,Q298_R7_C6,0.957,388,0.844,1.0,0.121,Bad
Q298,Q298_R7_C7,0.988,361,0.767,1.0,0.076,Bad
Q298,Q298_R7_C8,0.985,401,0.802,1.0,0.043,Bad
Q298,Q298_R7_C9,0.933,342,0.895,1.0,0.278,Bad
Q298,Q298_R7_C10,0.968,238,0.844,1.0,0.269,Bad
Q298,Q298_R20_C1,0.977,291,0.86,1.0,0.356,Bad
Q298,Q298_R20_C2,0.96,359,0.885,1.0,0.415,Bad
Q298,Q298_R20_C3,0.985,400,0.795,1.0,-0.143,Bad
Q298,Q298_R20_C4,0.895,320,0.963,0.983,0.529,Bad
Q298,Q298_R20_C5,0.986,396,0.789,1.0,0.036,Bad
Q298,Q298_R20_C6,0.907,342,0.954,0.983,0.451,Bad
Q298,Q298_R20_C7,1.0,435,0.381,1.0,0.009,Bad
Q298,Q298_R20_C8,0.895,285,0.773,0.975,0.427,Bad
Q298,Q298_R20_C9,0.873,333,0.817,0.991,0.351,Bad
Q298,Q298_R20_C10,0.984,422,0.519,1.0,0.211,Bad
Q298,Q298_R32_C1,0.985,410,0.503,1.0,-0.115,Bad
Q298,Q298_R32_C2,1.0,331,0.774,1.0,0.27,Bad
Q298,Q298_R32_C3,0.931,218,0.749,0.985,0.225,Bad
Q298,Q298_R32_C4,0.966,262,0.874,1.0,0.278,Bad
Q298,Q298_R32_C5,0.917,65,0.764,1.0,0.127,Bad
Q298,Q298_R32_C6,0.984,412,0.671,1.0,0.281,Bad
Q298,Q298_R32_C7,0.985,409,0.833,1.0,0.052,Bad
Q298,Q298_R32_C8,0.85,427,0.931,0.989,0.207,Bad
Q298,Q298_R32_C9,0.916,183,0.898,1.0,0.099,Bad
Q298,Q298_R32_C10,0.954,407,0.837,1.0,0.121,Bad
Q298,Q298_R45_C1,0.913,39,0.883,0.995,0.381,Bad
Q298,Q298_R45_C2,0.97,398,0.793,1.0,0.181,Bad
Q298,Q298_R45_C3,0.879,215,0.942,0.987,0.508,Bad
Q298,Q298_R45_C4,0.928,287,0.875,1.0,0.338,Bad
Q298,Q298_R45_C5,0.971,384,0.718,1.0,0.169,Bad
Q298,Q298_R45_C6,0.855,18,0.949,0.979,0.287,Bad
Q298,Q298_R45_C7,0.985,421,0.617,1.0,0.018,Bad
Q298,Q298_R45_C8,0.924,319,0.922,0.983,0.283,Bad
Q298,Q298_R45_C9,0.895,257,0.898,1.0,0.314,Bad
Q298,Q298_R45_C10,0.987,341,0.859,1.0,0.364,Bad
Q298,Q298_R47_C1,0.881,9,0.899,1.0,0.098,Bad
Q298,Q298_R47_C2,0.918,185,0.886,1.0,0.06,Bad
Q298,Q298_R47_C3,0.864,33,0.907,1.0,0.268,Bad
Q298,Q298_R47_C4,0.962,262,0.869,1.0,0.051,Bad
Q298,Q298_R47_C5,0.958,225,0.865,1.0,0.156,Bad
Q298,Q298_R47_C6,0.902,53,0.889,1.0,0.139,Bad
Q298,Q298_R47_C7,0.864,41,0.913,0.988,0.235,Bad
Q298,Q298_R47_C8,0.911,256,0.904,1.0,0.192,Bad
Q298,Q298_R47_C9,0.864,267,0.935,0.983,0.22,Bad
Q298,Q298_R47_C10,0.898,370,0.919,1.0,0.098,Bad
Q298,Q298_R48_C1,0.932,369,0.869,1.0,0.02,Bad
Q298,Q298_R48_C2,0.864,271,0.866,0.992,0.045,Bad
Q298,Q298_R48_C3,0.93,379,0.825,1.0,0.376,Bad
Q298,Q298_R48_C4,0.932,364,0.841,1.0,0.174,Bad
Q298,Q298_R48_C5,0.908,55,0.897,1.0,0.191,Bad
Q298,Q298_R48_C6,0.956,399,0.842,1.0,0.204,Bad
Q298,Q298_R48_C7,0.948,327,0.833,1.0,0.083,Bad
Q298,Q298_R48_C8,0.985,397,0.698,1.0,0.024,Bad
Q298,Q298_R48_C9,0.884,198,0.925,0.993,0.298,Bad
Q298,Q298_R48_C10,0.943,376,0.832,1.0,-0.003,Bad
Q298,Q298_R53_C1,0.945,352,0.87,1.0,0.052,Bad
Q298,Q298_R53_C2,0.907,350,0.865,1.0,0.056,Bad
Q298,Q298_R53_C3,0.884,212,0.943,0.985,0.118,Bad
Q298,Q298_R53_C4,0.956,389,0.852,1.0,0.005,Bad
Q298,Q298_R53_C5,0.893,378,0.894,0.996,0.074,Bad
Q298,Q298_R53_C6,0.936,333,0.872,1.0,0.139,Bad
Q298,Q298_R53_C7,0.908,234,0.922,0.985,0.262,Bad
Q298,Q298_R53_C8,0.96,353,0.886,1.0,0.06,Bad
Q298,Q298_R53_C9,0.9,264,0.864,0.992,0.285,Bad
Q298,Q298_R53_C10,0.903,197,0.889,1.0,0.117,Bad
Q298,Q298_R54_C1,0.925,306,0.884,1.0,0.123,Bad
Q298,Q298_R54_C2,1.0,426,0.768,1.0,0.122,Bad
Q298,Q298_R54_C3,0.985,421,0.791,1.0,0.155,Bad
Q298,Q298_R54_C4,0.97,402,0.835,1.0,0.075,Bad
Q298,Q298_R54_C5,0.959,365,0.876,0.991,0.146,Bad
Q298,Q298_R54_C6,0.947,350,0.861,1.0,0.205,Bad
Q298,Q298_R54_C7,0.986,388,0.828,1.0,0.107,Bad
Q298,Q298_R54_C8,0.986,399,0.873,1.0,0.229,Bad
Q298,Q298_R54_C9,1.0,423,0.663,1.0,0.11,Bad
Q298,Q298_R54_C10,0.933,354,0.854,1.0,0.173,Bad
Q298,Q298_R62_C1,0.889,347,0.863,0.982,0.136,Bad
Q298,Q298_R62_C2,0.928,208,0.933,0.98,-0.042,Bad
Q298,Q298_R62_C3,0.956,407,0.83,1.0,0.174,Bad
Q298,Q298_R62_C4,0.985,391,0.539,1.0,0.218,Bad
Q298,Q298_R62_C5,0.952,285,0.863,1.0,0.183,Bad
Q298,Q298_R62_C6,0.94,286,0.936,0.984,0.106,Bad
Q298,Q298_R62_C7,0.888,84,0.95,0.982,0.256,Bad
Q298,Q298_R62_C8,0.895,63,0.926,0.981,0.173,Bad
Q298,Q298_R62_C9,0.942,559,0.903,1.0,-0.016,Bad
Q298,Q298_R62_C10,0.971,397,0.879,1.0,0.166,Bad
Q299,Q299_R4_C1,0.875,71,0.895,1.0,0.455,Bad
Q299,Q299_R4_C2,1.0,3,0.409,1.0,0.18,Bad
Q299,Q299_R4_C3,0.938,33,0.824,1.0,0.009,Bad
Q299,Q299_R4_C4,0.938,13,0.886,1.0,0.571,Bad
Q299,Q299_R4_C5,0.824,39,0.907,0.95,0.587,Bad
Q299,Q299_R4_C6,1.0,19,0.904,1.0,0.522,Bad
Q299,Q299_R4_C7,1.0,21,0.555,1.0,-0.083,Bad
Q299,Q299_R4_C8,0.923,110,0.874,1.0,0.472,Bad
Q299,Q299_R4_C9,1.0,9,0.809,1.0,0.45,Bad
Q299,Q299_R4_C10,1.0,20,0.793,1.0,0.145,Bad
Q299,Q299_R5_C1,0.943,276,0.898,1.0,0.361,Good
Q299,Q299_R5_C2,0.96,269,0.909,1.0,0.396,Bad
Q299,Q299_R5_C3,0.921,167,0.921,0.979,0.454,Good
Q299,Q299_R5_C4,1.0,146,0.863,1.0,0.033,Good
Q299,Q299_R5_C5,0.923,83,0.938,1.0,0.614,Good
Q299,Q299_R5_C6,0.892,124,0.945,1.0,0.655,Good
Q299,Q299_R5_C7,0.914,183,0.925,1.0,0.52,Bad
Q299,Q299_R5_C8,0.857,165,0.95,0.978,0.723,Bad
Q299,Q299_R5_C9,0.934,374,0.922,1.0,0.628,Good
Q299,Q299_R5_C10,1.0,179,0.91,1.0,0.36,Bad
Q299,Q299_R6_C1,0.978,236,0.853,1.0,0.176,Bad
Q299,Q299_R6_C2,1.0,20,0.669,1.0,0.097,Bad
Q299,Q299_R6_C3,1.0,2,0.693,1.0,0.023,Bad
Q299,Q299_R6_C4,0.921,169,0.879,1.0,0.114,Bad
Q299,Q299_R6_C5,0.927,136,0.915,1.0,0.271,Bad
Q299,Q299_R6_C6,0.941,20,0.661,1.0,-0.0,Bad
Q299,Q299_R6_C7,0.912,147,0.833,1.0,0.107,Bad
Q299,Q299_R6_C8,0.946,156,0.951,1.0,0.726,Bad
Q299,Q299_R6_C9,0.955,55,0.833,1.0,0.298,Bad
Q299,Q299_R6_C10,0.933,86,0.906,1.0,0.544,Bad
Q299,Q299_R8_C1,0.886,101,0.929,1.0,0.615,Bad
Q299,Q299_R8_C2,1.0,18,0.762,1.0,0.35,Bad
Q299,Q299_R8_C3,1.0,39,0.914,1.0,0.594,Bad
Q299,Q299_R8_C4,0.971,979,0.855,1.0,-0.209,Bad
Q299,Q299_R8_C5,0.935,216,0.913,1.0,0.571,Bad
Q299,Q299_R8_C6,0.941,37,0.821,1.0,0.298,Bad
Q299,Q299_R8_C7,0.966,96,0.759,1.0,-0.139,Bad
Q299,Q299_R8_C8,1.0,48,0.64,1.0,-0.09,Bad
Q299,Q299_R8_C9,1.0,12,0.675,1.0,0.062,Bad
Q299,Q299_R8_C10,1.0,56,0.898,1.0,0.342,Bad
Q299,Q299_R15_C1,0.949,143,0.913,1.0,0.626,Good
Q299,Q299_R15_C2,0.938,5,0.867,1.0,0.401,Bad
Q299,Q299_R15_C3,0.958,48,0.905,1.0,0.455,Bad
Q299,Q299_R15_C4,0.931,117,0.913,1.0,0.575,PotentiallyUseful
Q299,Q299_R15_C5,0.979,195,0.876,1.0,0.395,Good
Q299,Q299_R15_C6,0.967,116,0.87,1.0,0.177,Bad
Q299,Q299_R15_C7,0.961,303,0.917,1.0,0.545,PotentiallyUseful
Q299,Q299_R15_C8,0.944,37,0.918,1.0,0.431,Bad
Q299,Q299_R15_C9,0.933,222,0.891,1.0,0.39,PotentiallyUseful
Q299,Q299_R15_C10,0.957,176,0.934,1.0,0.556,PotentiallyUseful
Q299,Q299_R18_C1,0.935,178,0.921,1.0,0.497,Bad
Q299,Q299_R18_C2,0.94,204,0.927,1.0,0.71,Bad
Q299,Q299_R18_C3,1.0,5,0.89,1.0,0.529,Bad
Q299,Q299_R18_C4,1.0,13,0.596,1.0,0.064,Bad
Q299,Q299_R18_C5,0.9,63,0.919,1.0,0.267,Bad
Q299,Q299_R18_C6,0.867,22,0.938,1.0,0.689,Bad
Q299,Q299_R18_C7,0.882,37,0.935,1.0,0.538,Bad
Q299,Q299_R18_C8,0.947,47,0.925,1.0,0.671,Bad
Q299,Q299_R18_C9,1.0,35,0.881,1.0,0.459,Bad
Q299,Q299_R18_C10,0.955,79,0.905,1.0,0.441,Bad
Q299,Q299_R23_C1,0.955,230,0.901,1.0,0.419,Bad
Q299,Q299_R23_C2,0.976,185,0.899,1.0,0.295,Bad
Q299,Q299_R23_C3,0.962,267,0.954,0.984,0.745,Bad
Q299,Q299_R23_C4,0.981,731,0.876,1.0,0.137,Bad
Q299,Q299_R23_C5,0.927,192,0.895,1.0,0.607,Bad
Q299,Q299_R23_C6,0.973,471,0.921,1.0,0.494,Bad
Q299,Q299_R23_C7,0.979,237,0.882,1.0,0.378,Bad
Q299,Q299_R23_C8,0.967,91,0.935,1.0,0.565,Bad
Q299,Q299_R23_C9,0.981,289,0.907,1.0,0.608,Bad
Q299,Q299_R23_C10,0.917,75,0.924,1.0,0.553,Bad
Q299,Q299_R37_C1,0.965,486,0.884,1.0,0.166,Bad
Q299,Q299_R37_C2,1.0,57,0.906,1.0,0.527,Bad
Q299,Q299_R37_C3,0.94,255,0.908,1.0,0.326,Bad
Q299,Q299_R37_C4,0.978,239,0.883,1.0,0.319,Bad
Q299,Q299_R37_C5,0.974,457,0.881,1.0,0.217,Bad
Q299,Q299_R37_C6,0.964,86,0.897,1.0,0.153,Bad
Q299,Q299_R37_C7,0.974,752,0.905,1.0,0.266,Bad
Q299,Q299_R37_C8,0.875,16,0.712,1.0,0.127,Bad
Q299,Q299_R37_C9,1.0,195,0.893,1.0,0.435,Bad
Q299,Q299_R37_C10,1.0,153,0.845,1.0,0.117,Bad
Q299,Q299_R38_C1,0.933,140,0.897,1.0,0.412,Bad
Q299,Q299_R38_C2,0.983,802,0.908,1.0,0.339,Bad
Q299,Q299_R38_C3,0.917,61,0.89,1.0,0.469,Bad
Q299,Q299_R38_C4,0.889,128,0.937,1.0,0.681,Bad
Q299,Q299_R38_C5,0.986,363,0.899,1.0,0.416,Bad
Q299,Q299_R38_C6,1.0,46,0.809,1.0,0.257,Bad
Q299,Q299_R38_C7,0.941,131,0.92,1.0,0.497,Bad
Q299,Q299_R38_C8,1.0,455,0.917,1.0,0.54,Bad
Q299,Q299_R38_C9,1.0,204,0.889,1.0,0.421,Bad
Q299,Q299_R38_C10,1.0,36,0.868,1.0,0.41,Bad
Q299,Q299_R40_C1,0.846,9,0.815,0.923,0.173,Bad
Q299,Q299_R40_C2,1.0,4,0.559,1.0,0.005,Bad
Q299,Q299_R40_C3,1.0,10,0.724,1.0,0.132,Bad
Q299,Q299_R40_C4,1.0,12,0.59,1.0,-0.059,Bad
Q299,Q299_R40_C5,1.0,18,0.817,1.0,0.039,Bad
Q299,Q299_R40_C6,1.0,0,0.776,1.0,0.293,Bad
Q299,Q299_R40_C7,0.917,2,0.827,1.0,0.205,Bad
Q299,Q299_R40_C8,0.971,103,0.829,1.0,0.139,Bad
Q299,Q299_R40_C9,1.0,67,0.865,1.0,0.15,Bad
Q299,Q299_R40_C10,0.977,166,0.864,1.0,0.178,Bad
Q300,Q300_R18_C1,0.962,43,0.891,1.0,0.286,Bad
Q300,Q300_R18_C2,1.0,111,0.904,1.0,0.211,Bad
Q300,Q300_R18_C3,0.98,150,0.913,1.0,-0.019,Bad
Q300,Q300_R18_C4,0.971,7,0.921,1.0,0.387,Bad
Q300,Q300_R18_C5,0.938,0,0.916,1.0,0.189,Bad
Q300,Q300_R18_C6,1.0,7,0.906,1.0,0.1,Bad
Q300,Q300_R18_C7,0.968,12,0.878,1.0,0.28,Bad
Q300,Q300_R18_C8,0.929,213,0.929,1.0,0.225,Bad
Q300,Q300_R18_C9,0.959,111,0.908,1.0,0.05,Bad
Q300,Q300_R18_C10,1.0,56,0.912,1.0,0.136,Bad
Q300,Q300_R23_C1,0.9,17,0.914,1.0,0.352,Bad
Q300,Q300_R23_C2,0.963,38,0.893,1.0,0.322,Bad
Q300,Q300_R23_C3,0.966,19,0.872,1.0,0.36,Bad
Q300,Q300_R23_C4,0.893,23,0.912,1.0,0.19,Bad
Q300,Q300_R23_C5,0.943,385,0.939,1.0,0.364,Bad
Q300,Q300_R23_C6,0.902,92,0.927,1.0,0.398,Bad
Q300,Q300_R23_C7,0.929,309,0.914,1.0,0.316,Bad
Q300,Q300_R23_C8,0.907,353,0.92,1.0,0.351,Bad
Q300,Q300_R23_C9,0.971,502,0.946,1.0,0.405,Bad
Q300,Q300_R23_C10,0.923,45,0.941,1.0,0.397,Bad
Q300,Q300_R30_C1,0.947,20,0.903,1.0,0.244,Bad
Q300,Q300_R30_C2,0.964,131,0.911,1.0,0.282,Bad
Q300,Q300_R30_C3,0.952,185,0.917,1.0,0.235,Bad
Q300,Q300_R30_C4,0.956,97,0.896,1.0,0.266,Bad
Q300,Q300_R30_C5,0.961,287,0.934,1.0,0.19,Bad
Q300,Q300_R30_C6,0.929,263,0.902,1.0,0.232,Bad
Q300,Q300_R30_C7,0.952,237,0.931,1.0,0.358,Bad
Q300,Q300_R30_C8,0.979,899,0.902,1.0,-0.104,Bad
Q300,Q300_R30_C9,0.957,556,0.928,1.0,0.301,Bad
Q300,Q300_R30_C10,0.966,393,0.935,1.0,0.163,Bad
Q300,Q300_R37_C1,0.946,14,0.894,1.0,0.329,Bad
Q300,Q300_R37_C2,1.0,42,0.891,1.0,0.206,Bad
Q300,Q300_R37_C3,0.987,267,0.917,1.0,0.119,Bad
Q300,Q300_R37_C4,1.0,10,0.0,1.0,0.022,Bad
Q300,Q300_R37_C5,0.943,36,0.848,1.0,0.244,Bad
Q300,Q300_R37_C6,0.95,72,0.771,1.0,0.104,Bad
Q300,Q300_R37_C7,0.944,38,0.913,1.0,0.383,Bad
Q300,Q300_R37_C8,0.968,23,0.908,1.0,0.332,Bad
Q300,Q300_R37_C9,1.0,30,0.85,1.0,0.287,Bad
Q300,Q300_R37_C10,0.966,187,0.897,1.0,0.234,Bad
Q300,Q300_R41_C1,1.0,79,0.471,1.0,-0.182,Bad
Q300,Q300_R41_C2,1.0,36,0.824,1.0,0.234,Bad
Q300,Q300_R41_C3,1.0,82,0.533,1.0,0.064,Bad
Q300,Q300_R41_C4,0.912,9,0.927,1.0,0.42,Bad
Q300,Q300_R41_C5,1.0,41,0.822,1.0,0.268,Bad
Q300,Q300_R41_C6,1.0,74,0.695,1.0,0.014,Bad
Q300,Q300_R41_C7,0.913,48,0.776,1.0,-0.083,Bad
Q300,Q300_R41_C8,1.0,68,0.543,1.0,0.095,Bad
Q300,Q300_R41_C9,0.93,82,0.909,1.0,0.203,Bad
Q300,Q300_R41_C10,0.926,142,0.907,1.0,0.144,Bad
Q300,Q300_R49_C1,0.95,20,0.893,1.0,0.1,Bad
Q300,Q300_R49_C2,0.96,54,0.79,1.0,0.033,Bad
Q300,Q300_R49_C3,1.0,14,0.89,1.0,0.207,Bad
Q300,Q300_R49_C4,1.0,42,0.815,1.0,0.013,Bad
Q300,Q300_R49_C5,0.929,28,0.912,1.0,0.412,Bad
Q300,Q300_R49_C6,0.96,58,0.814,1.0,0.039,Bad
Q300,Q300_R49_C7,1.0,35,0.864,1.0,0.322,Bad
Q300,Q300_R49_C8,1.0,62,0.736,1.0,0.158,Bad
Q300,Q300_R49_C9,0.955,68,0.808,1.0,0.422,Bad
Q300,Q300_R49_C10,0.972,3,0.874,1.0,0.38,Bad
Q300,Q300_R50_C1,0.947,136,0.911,1.0,0.391,Bad
Q300,Q300_R50_C2,0.927,39,0.933,0.979,0.196,Bad
Q300,Q300_R50_C3,0.971,4,0.9,1.0,0.005,Bad
Q300,Q300_R50_C4,0.958,38,0.748,1.0,0.091,Bad
Q300,Q300_R50_C5,0.949,54,0.892,1.0,0.215,Bad
Q300,Q300_R50_C6,0.968,439,0.943,1.0,0.372,Bad
Q300,Q300_R50_C7,0.903,9,0.894,1.0,0.219,Bad
Q300,Q300_R50_C8,0.984,924,0.908,1.0,-0.117,Bad
Q300,Q300_R50_C9,1.0,28,0.766,1.0,-0.094,Bad
Q300,Q300_R50_C10,0.955,67,0.776,1.0,0.196,Bad
Q300,Q300_R54_C1,0.902,120,0.917,1.0,0.237,Bad
Q300,Q300_R54_C2,0.976,23,0.906,1.0,0.353,Bad
Q300,Q300_R54_C3,0.935,13,0.932,1.0,0.415,Bad
Q300,Q300_R54_C4,0.926,265,0.895,1.0,0.05,Bad
Q300,Q300_R54_C5,0.946,574,0.939,1.0,0.245,Bad
Q300,Q300_R54_C6,0.952,67,0.921,1.0,0.149,Bad
Q300,Q300_R54_C7,0.912,1,0.934,1.0,0.424,Bad
Q300,Q300_R54_C8,0.944,173,0.921,1.0,0.011,Bad
Q300,Q300_R54_C9,1.0,33,0.879,1.0,0.14,Bad
Q300,Q300_R54_C10,0.912,12,0.914,1.0,0.164,Bad
Q300,Q300_R55_C1,0.963,35,0.878,1.0,0.185,Bad
Q300,Q300_R55_C2,0.915,190,0.919,1.0,0.227,Bad
Q300,Q300_R55_C3,0.932,77,0.915,1.0,0.228,Bad
Q300,Q300_R55_C4,0.939,7,0.937,1.0,0.209,Bad
Q300,Q300_R55_C5,0.922,259,0.942,1.0,0.462,Bad
Q300,Q300_R55_C6,0.982,125,0.915,1.0,0.165,Bad
Q300,Q300_R55_C7,0.943,405,0.94,1.0,0.238,Bad
Q300,Q300_R55_C8,0.974,273,0.922,1.0,-0.082,Bad
Q300,Q300_R55_C9,0.923,15,0.913,1.0,0.083,Bad
Q300,Q300_R55_C10,1.0,52,0.73,1.0,0.191,Bad
Q300,Q300_R56_C1,1.0,54,0.78,1.0,0.25,PotentiallyUseful
Q300,Q300_R56_C2,1.0,62,0.766,1.0,0.027,Bad
Q300,Q300_R56_C3,0.961,210,0.888,1.0,0.049,Bad
Q300,Q300_R56_C4,0.921,20,0.941,1.0,0.591,Bad
Q300,Q300_R56_C5,0.975,44,0.84,1.0,0.157,Bad
Q300,Q300_R56_C6,0.946,21,0.924,1.0,0.319,Bad
Q300,Q300_R56_C7,0.976,46,0.875,1.0,0.316,Bad
Q300,Q300_R56_C8,0.958,86,0.918,0.983,0.421,Bad
Q300,Q300_R56_C9,0.952,145,0.919,1.0,0.428,Bad
Q300,Q300_R56_C10,0.972,9,0.863,1.0,0.27,Bad
